OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
2018-01-04,2016-12-05,SO61443-2018,490,11522,6,1,2
2018-01-04,2016-09-09,SO61433-2018,480,17124,9,3,5
2018-01-04,2016-12-01,SO61433-2018,484,16958,9,4,6
2018-01-04,2016-09-20,SO61433-2018,528,17124,9,2,4
2018-01-04,2016-12-05,SO61433-2018,536,17290,9,1,4
2018-01-04,2016-11-09,SO61465-2018,223,20311,4,4,5
2018-01-04,2016-10-19,SO61465-2018,485,20705,4,2,6
2018-01-04,2016-11-21,SO61465-2018,220,19917,4,3,5
2018-01-04,2016-12-08,SO61465-2018,490,20311,4,5,3
2018-01-04,2016-10-30,SO61465-2018,598,20508,4,1,5
2018-01-04,2016-11-29,SO61434-2018,223,23883,9,2,6
2018-01-04,2016-12-15,SO61434-2018,477,23883,9,1,5
2018-01-04,2016-09-06,SO61473-2018,478,13530,9,2,3
2018-01-04,2016-10-03,SO61473-2018,358,13530,9,1,4
2018-01-04,2016-12-16,SO61448-2018,536,24504,1,1,5
2018-01-04,2016-10-30,SO61430-2018,215,11704,6,1,2
2018-01-04,2016-10-23,SO61472-2018,480,13386,9,2,7
2018-01-04,2016-11-07,SO61472-2018,358,13386,9,1,3
2018-01-04,2016-10-23,SO61474-2018,569,29514,4,1,2
2018-01-04,2016-10-17,SO61429-2018,529,20823,9,2,3
2018-01-04,2016-11-13,SO61429-2018,214,21647,9,4,6
2018-01-04,2016-12-09,SO61429-2018,371,21029,9,1,2
2018-01-04,2016-10-09,SO61429-2018,540,21647,9,3,6
2018-01-04,2016-12-13,SO61459-2018,528,15263,7,1,4
2018-01-04,2016-12-20,SO61459-2018,472,14827,7,2,3
2018-01-04,2016-10-26,SO61428-2018,480,21234,9,4,5
2018-01-04,2016-09-18,SO61428-2018,529,21234,9,2,4
2018-01-04,2016-09-23,SO61428-2018,379,20822,9,1,4
2018-01-04,2016-11-20,SO61428-2018,540,21440,9,3,4
2018-01-04,2016-09-30,SO61439-2018,226,21914,10,2,5
2018-01-04,2016-11-25,SO61439-2018,580,22125,10,1,5
2018-01-04,2016-10-21,SO61461-2018,462,13067,6,4,4
2018-01-04,2016-11-05,SO61461-2018,528,12942,6,1,7
2018-01-04,2016-10-06,SO61461-2018,235,12569,6,3,4
2018-01-04,2016-12-03,SO61461-2018,537,12942,6,2,5
2018-01-04,2016-09-24,SO61450-2018,480,23003,4,3,7
2018-01-04,2016-12-11,SO61450-2018,528,23231,4,2,7
2018-01-04,2016-09-19,SO61450-2018,536,23459,4,1,5
2018-01-04,2016-12-10,SO61470-2018,541,14280,10,3,8
2018-01-04,2016-11-01,SO61470-2018,223,13736,10,5,4
2018-01-04,2016-10-29,SO61470-2018,530,13736,10,2,5
2018-01-04,2016-10-12,SO61470-2018,214,14280,10,4,4
2018-01-04,2016-11-23,SO61470-2018,562,13872,10,1,4
2018-01-04,2016-09-26,SO61438-2018,489,26717,8,2,3
2018-01-04,2016-10-04,SO61438-2018,581,26208,8,1,4
2018-01-04,2016-10-15,SO61440-2018,226,14565,8,2,3
2018-01-04,2016-09-12,SO61440-2018,589,14706,8,1,5
2018-01-04,2016-12-06,SO61481-2018,587,17406,9,1,5
2018-01-04,2016-10-16,SO61476-2018,480,23682,4,3,5
2018-01-04,2016-12-04,SO61476-2018,538,24378,4,2,6
2018-01-04,2016-12-08,SO61476-2018,604,23914,4,1,6
2018-01-04,2016-11-06,SO61451-2018,528,12108,6,1,4
2018-01-04,2016-12-11,SO61451-2018,536,12108,6,2,4
2018-01-04,2016-09-12,SO61451-2018,220,11759,6,3,2
2018-01-04,2016-12-17,SO61451-2018,235,12108,6,5,5
2018-01-04,2016-10-11,SO61451-2018,462,12108,6,4,3
2018-01-04,2016-10-06,SO61479-2018,223,18446,4,1,6
2018-01-04,2016-11-07,SO61479-2018,580,17743,4,2,3
2018-01-04,2016-10-27,SO61463-2018,537,12216,4,1,6
2018-01-04,2016-10-24,SO61437-2018,464,18075,10,5,7
2018-01-04,2016-11-26,SO61437-2018,478,18254,10,3,3
2018-01-04,2016-12-14,SO61437-2018,485,18254,10,2,3
2018-01-04,2016-11-15,SO61437-2018,477,18254,10,4,4
2018-01-04,2016-10-08,SO61437-2018,597,18433,10,1,4
2018-01-04,2016-09-11,SO61431-2018,529,14803,9,1,5
2018-01-04,2016-12-11,SO61431-2018,539,14518,9,2,7
2018-01-04,2016-10-20,SO61441-2018,466,16242,7,4,5
2018-01-04,2016-09-17,SO61441-2018,477,16560,7,3,7
2018-01-04,2016-09-06,SO61441-2018,478,16560,7,2,3
2018-01-04,2016-09-11,SO61441-2018,354,16560,7,1,2
2018-01-04,2016-12-19,SO61449-2018,529,11445,6,1,5
2018-01-04,2016-11-09,SO61449-2018,540,11558,6,2,5
2018-01-04,2016-12-13,SO61456-2018,472,17156,1,1,2
2018-01-04,2016-10-12,SO61456-2018,477,17496,1,2,3
2018-01-04,2016-11-05,SO61467-2018,484,27817,7,2,3
2018-01-04,2016-12-13,SO61467-2018,585,28357,7,1,3
2018-01-04,2016-09-22,SO61457-2018,480,16137,4,2,6
2018-01-04,2016-10-07,SO61457-2018,528,16137,4,1,4
2018-01-04,2016-09-28,SO61477-2018,477,20787,6,3,5
2018-01-04,2016-09-29,SO61477-2018,387,20187,6,1,5
2018-01-04,2016-09-22,SO61477-2018,479,20387,6,2,3
2018-01-04,2016-09-20,SO61477-2018,487,20787,6,4,6
2018-01-04,2016-09-24,SO61468-2018,215,28203,7,2,6
2018-01-04,2016-11-01,SO61468-2018,566,28203,7,1,3
2018-01-04,2016-11-26,SO61447-2018,536,12326,6,1,6
2018-01-04,2016-10-02,SO61447-2018,481,12692,6,3,4
2018-01-04,2016-09-21,SO61447-2018,528,12326,6,2,5
2018-01-04,2016-09-18,SO61462-2018,480,14908,6,2,7
2018-01-04,2016-10-31,SO61462-2018,537,14908,6,1,3
2018-01-05,2016-12-17,SO61522-2018,491,24360,9,2,3
2018-01-05,2016-09-13,SO61522-2018,583,24595,9,1,6
2018-01-05,2016-09-26,SO61501-2018,215,25211,1,3,5
2018-01-05,2016-10-20,SO61501-2018,529,26210,1,1,5
2018-01-05,2016-09-11,SO61501-2018,540,25211,1,2,3
2018-01-05,2016-11-03,SO61535-2018,479,23643,1,2,7
2018-01-05,2016-10-09,SO61535-2018,604,23188,1,1,3
2018-01-05,2016-10-21,SO61508-2018,528,19846,10,1,4
2018-01-05,2016-11-27,SO61508-2018,215,20037,10,2,6
2018-01-05,2016-09-26,SO61518-2018,528,11348,1,2,5
2018-01-05,2016-10-05,SO61518-2018,220,11348,1,3,6
2018-01-05,2016-12-06,SO61518-2018,537,11685,1,1,3
2018-01-05,2016-10-07,SO61528-2018,214,26205,4,2,3
2018-01-05,2016-11-11,SO61528-2018,570,25207,4,1,2
2018-01-05,2016-10-23,SO61513-2018,529,23610,8,1,5
2018-01-05,2016-11-26,SO61513-2018,491,23837,8,2,4
2018-01-05,2016-11-27,SO61529-2018,482,24306,6,2,6
2018-01-05,2016-12-03,SO61529-2018,578,24068,6,1,3
2018-01-05,2016-09-19,SO61493-2018,489,11901,1,1,2
2018-01-05,2016-11-01,SO61531-2018,477,19400,4,3,7
2018-01-05,2016-10-15,SO61531-2018,479,18661,4,2,4
2018-01-05,2016-09-10,SO61531-2018,484,18661,4,5,3
2018-01-05,2016-11-18,SO61531-2018,487,18661,4,4,2
2018-01-05,2016-11-01,SO61531-2018,606,19216,4,1,4
2018-01-05,2016-12-03,SO61499-2018,466,11841,6,5,5
2018-01-05,2016-10-22,SO61499-2018,485,11841,6,3,3
2018-01-05,2016-10-25,SO61499-2018,528,11729,6,2,4
2018-01-05,2016-10-04,SO61499-2018,535,11503,6,1,7
2018-01-05,2016-11-06,SO61499-2018,215,11503,6,4,2
2018-01-05,2016-09-26,SO61524-2018,539,26222,9,3,5
2018-01-05,2016-10-04,SO61524-2018,220,26474,9,4,2
2018-01-05,2016-12-19,SO61524-2018,387,26474,9,1,6
2018-01-05,2016-10-14,SO61524-2018,529,25466,9,2,2
2018-01-05,2016-12-21,SO61486-2018,477,29480,9,2,3
2018-01-05,2016-11-13,SO61486-2018,478,30064,9,1,4
2018-01-05,2016-12-06,SO61486-2018,487,30648,9,3,3
2018-01-05,2016-12-14,SO61502-2018,528,19372,6,2,6
2018-01-05,2016-10-20,SO61502-2018,536,18818,6,1,4
2018-01-05,2016-12-13,SO61502-2018,220,19003,6,3,3
2018-01-05,2016-12-14,SO61484-2018,477,23171,9,1,5
2018-01-05,2016-11-10,SO61484-2018,491,23859,9,2,3
2018-01-05,2016-12-09,SO61536-2018,229,17872,4,2,2
2018-01-05,2016-11-06,SO61536-2018,580,17697,4,1,3
2018-01-05,2016-10-25,SO61523-2018,466,21022,9,5,7
2018-01-05,2016-11-25,SO61523-2018,529,21022,9,2,3
2018-01-05,2016-11-23,SO61523-2018,214,20816,9,4,2
2018-01-05,2016-10-06,SO61523-2018,373,21434,9,1,6
2018-01-05,2016-10-05,SO61523-2018,540,21022,9,3,4
2018-01-05,2016-10-10,SO61489-2018,480,13833,10,3,5
2018-01-05,2016-10-30,SO61489-2018,485,14240,10,2,6
2018-01-05,2016-10-13,SO61489-2018,354,14240,10,1,5
2018-01-05,2016-09-18,SO61514-2018,538,26819,8,1,7
2018-01-05,2016-11-17,SO61498-2018,480,28797,1,2,3
2018-01-05,2016-11-04,SO61498-2018,538,29644,1,1,7
2018-01-05,2016-12-19,SO61498-2018,483,29362,1,3,3
2018-01-05,2016-12-02,SO61509-2018,480,22610,10,3,7
2018-01-05,2016-11-26,SO61509-2018,484,22179,10,4,7
2018-01-05,2016-10-17,SO61509-2018,528,21964,10,1,6
2018-01-05,2016-09-23,SO61509-2018,535,21964,10,2,5
2018-01-05,2016-11-19,SO61519-2018,485,12789,1,2,7
2018-01-05,2016-11-21,SO61519-2018,220,12789,1,3,5
2018-01-05,2016-10-11,SO61519-2018,362,12302,1,1,6
2018-01-05,2016-10-31,SO61530-2018,214,27510,6,2,2
2018-01-05,2016-11-16,SO61530-2018,605,27248,6,1,5
2018-01-05,2016-12-08,SO61516-2018,480,18046,10,2,7
2018-01-05,2016-11-28,SO61516-2018,530,18046,10,1,4
2018-01-05,2016-11-10,SO61512-2018,529,29142,10,1,7
2018-01-05,2016-11-24,SO61512-2018,472,29428,10,2,5
2018-01-05,2016-10-26,SO61537-2018,477,24582,10,2,5
2018-01-05,2016-09-25,SO61537-2018,214,25064,10,4,4
2018-01-05,2016-10-17,SO61537-2018,385,24823,10,1,6
2018-01-05,2016-10-28,SO61537-2018,479,24341,10,3,6
2018-01-05,2016-10-27,SO61525-2018,477,13923,9,2,7
2018-01-05,2016-11-14,SO61525-2018,478,14196,9,3,7
2018-01-05,2016-12-10,SO61525-2018,356,13787,9,1,3
2018-01-05,2016-12-18,SO61507-2018,477,24497,6,1,4
2018-01-05,2016-10-09,SO61510-2018,529,20939,10,2,5
2018-01-05,2016-11-27,SO61510-2018,539,21140,10,1,5
2018-01-05,2016-09-25,SO61520-2018,485,12562,1,2,4
2018-01-05,2016-12-04,SO61520-2018,356,12320,1,1,5
2018-01-05,2016-09-27,SO61520-2018,487,12682,1,3,4
2018-01-05,2016-11-16,SO61527-2018,215,24918,6,2,4
2018-01-05,2016-11-01,SO61527-2018,578,24443,6,1,5
2018-01-05,2016-09-29,SO61521-2018,462,15645,6,5,4
2018-01-05,2016-12-09,SO61521-2018,528,15645,6,2,5
2018-01-05,2016-09-08,SO61521-2018,215,16265,6,4,4
2018-01-05,2016-11-04,SO61521-2018,362,15955,6,1,5
2018-01-05,2016-11-27,SO61521-2018,537,16265,6,3,2
2018-01-05,2016-11-04,SO61504-2018,462,15303,6,4,3
2018-01-05,2016-09-09,SO61504-2018,477,14720,6,2,5
2018-01-05,2016-12-04,SO61504-2018,478,15012,6,1,3
2018-01-05,2016-10-09,SO61504-2018,220,15157,6,3,3
2018-01-05,2016-11-27,SO61500-2018,482,24400,4,3,3
2018-01-05,2016-12-14,SO61500-2018,528,23926,4,1,6
2018-01-05,2016-09-10,SO61500-2018,536,24874,4,2,4
2018-01-05,2016-12-16,SO61491-2018,528,15388,7,3,4
2018-01-05,2016-10-26,SO61491-2018,220,15388,7,4,2
2018-01-05,2016-11-30,SO61491-2018,358,15690,7,1,6
2018-01-05,2016-09-16,SO61491-2018,537,15539,7,2,3
2018-01-05,2016-09-21,SO61538-2018,223,15111,9,3,5
2018-01-05,2016-12-01,SO61538-2018,474,15404,9,2,3
2018-01-05,2016-11-08,SO61538-2018,590,14817,9,1,2
2018-01-05,2016-11-02,SO61483-2018,480,19970,9,3,6
2018-01-05,2016-09-15,SO61483-2018,528,20557,9,1,6
2018-01-05,2016-09-25,SO61483-2018,536,20166,9,2,4
2018-01-05,2016-12-08,SO61533-2018,479,23879,4,2,4
2018-01-05,2016-12-09,SO61533-2018,604,24343,4,1,3
2018-01-05,2016-10-17,SO61503-2018,536,24635,1,1,6
2018-01-05,2016-10-19,SO61485-2018,475,26928,9,1,2
2018-01-05,2016-10-05,SO61485-2018,491,27451,9,2,6
2018-01-05,2016-09-19,SO61488-2018,223,22623,10,2,4
2018-01-05,2016-11-01,SO61488-2018,475,22623,10,3,6
2018-01-05,2016-11-18,SO61488-2018,589,22407,10,1,6
2018-01-05,2016-11-03,SO61526-2018,214,24680,6,2,5
2018-01-05,2016-10-31,SO61526-2018,560,24442,6,1,4
2018-01-05,2016-11-12,SO61494-2018,480,11760,1,1,3
2018-01-05,2016-09-27,SO61494-2018,484,12226,1,2,7
2018-01-05,2016-10-19,SO61492-2018,358,15874,10,1,3
2018-01-05,2016-09-11,SO61495-2018,232,11967,6,1,4
2018-01-05,2016-11-08,SO61505-2018,475,20756,4,1,5
2018-01-05,2016-09-11,SO61506-2018,472,19969,4,2,6
2018-01-05,2016-11-14,SO61506-2018,476,19969,4,1,2
2018-01-05,2016-10-16,SO61511-2018,480,21499,7,2,5
2018-01-05,2016-12-15,SO61511-2018,538,22131,7,1,6
2018-01-05,2016-12-11,SO61482-2018,480,14341,9,3,7
2018-01-05,2016-09-16,SO61482-2018,528,14200,9,1,4
2018-01-05,2016-10-27,SO61482-2018,535,14341,9,2,7
2018-01-05,2016-11-09,SO61490-2018,223,15794,7,5,6
2018-01-05,2016-11-02,SO61490-2018,478,15950,7,2,5
2018-01-05,2016-11-29,SO61490-2018,214,15794,7,3,6
2018-01-05,2016-10-17,SO61490-2018,226,15950,7,4,3
2018-01-05,2016-09-16,SO61490-2018,362,16419,7,1,2
2018-01-05,2016-09-25,SO61532-2018,477,24196,1,3,5
2018-01-05,2016-12-05,SO61532-2018,479,23731,1,2,7
2018-01-05,2016-09-07,SO61532-2018,481,24196,1,4,3
2018-01-05,2016-11-19,SO61532-2018,606,23731,1,1,5
2018-01-05,2016-10-28,SO61487-2018,232,14928,9,1,5
2018-01-05,2016-09-19,SO61517-2018,537,13202,6,1,6
2018-01-05,2016-10-25,SO61515-2018,480,15228,10,3,5
2018-01-05,2016-09-17,SO61515-2018,530,15228,10,2,6
2018-01-05,2016-09-11,SO61515-2018,541,15524,10,1,6
2018-01-06,2016-11-29,SO61594-2018,223,23380,7,5,6
2018-01-06,2016-09-14,SO61594-2018,477,23604,7,3,3
2018-01-06,2016-12-06,SO61594-2018,479,22930,7,2,5
2018-01-06,2016-11-21,SO61594-2018,491,22705,7,4,2
2018-01-06,2016-09-26,SO61594-2018,606,23155,7,1,3
2018-01-06,2016-10-14,SO61540-2018,477,22398,9,3,6
2018-01-06,2016-11-17,SO61540-2018,478,22398,9,2,3
2018-01-06,2016-09-21,SO61540-2018,472,23285,9,4,4
2018-01-06,2016-11-09,SO61540-2018,485,22620,9,1,6
2018-01-06,2016-10-03,SO61567-2018,529,16429,7,2,6
2018-01-06,2016-10-01,SO61567-2018,539,16917,7,1,5
2018-01-06,2016-09-22,SO61567-2018,215,17080,7,3,2
2018-01-06,2016-10-11,SO61577-2018,485,13300,4,1,6
2018-01-06,2016-09-27,SO61577-2018,215,13044,4,2,3
2018-01-06,2016-10-21,SO61591-2018,538,23243,4,2,5
2018-01-06,2016-11-30,SO61591-2018,529,23015,4,3,3
2018-01-06,2016-09-30,SO61591-2018,487,23243,4,4,3
2018-01-06,2016-10-01,SO61591-2018,605,23699,4,1,2
2018-01-06,2016-11-06,SO61545-2018,223,11824,9,1,4
2018-01-06,2016-11-25,SO61545-2018,235,11824,9,2,6
2018-01-06,2016-10-28,SO61563-2018,528,16852,8,1,3
2018-01-06,2016-09-14,SO61563-2018,215,16531,8,2,3
2018-01-06,2016-11-24,SO61582-2018,215,15801,10,2,6
2018-01-06,2016-11-19,SO61582-2018,568,15801,10,1,2
2018-01-06,2016-10-30,SO61546-2018,223,18753,9,1,6
2018-01-06,2016-09-28,SO61549-2018,356,13698,10,1,3
2018-01-06,2016-11-29,SO61558-2018,480,12530,6,3,4
2018-01-06,2016-12-10,SO61558-2018,528,12409,6,2,6
2018-01-06,2016-10-19,SO61558-2018,536,12530,6,1,6
2018-01-06,2016-10-09,SO61597-2018,480,27789,9,3,7
2018-01-06,2016-11-04,SO61597-2018,538,28614,9,2,7
2018-01-06,2016-12-01,SO61597-2018,606,27789,9,1,3
2018-01-06,2016-10-31,SO61578-2018,490,11795,10,1,5
2018-01-06,2016-09-16,SO61592-2018,383,24528,10,1,5
2018-01-06,2016-11-26,SO61592-2018,488,25009,10,2,4
2018-01-06,2016-12-12,SO61588-2018,352,13787,9,1,2
2018-01-06,2016-10-27,SO61588-2018,537,13262,9,2,6
2018-01-06,2016-11-12,SO61576-2018,484,13108,4,4,6
2018-01-06,2016-12-09,SO61576-2018,480,13108,4,3,3
2018-01-06,2016-09-08,SO61576-2018,528,13498,4,1,6
2018-01-06,2016-11-13,SO61576-2018,537,13498,4,2,2
2018-01-06,2016-10-20,SO61579-2018,214,13226,4,2,6
2018-01-06,2016-10-13,SO61579-2018,232,13226,4,3,2
2018-01-06,2016-09-21,SO61579-2018,485,13615,4,1,3
2018-01-06,2016-12-22,SO61587-2018,480,13642,9,3,7
2018-01-06,2016-12-04,SO61587-2018,485,13773,9,2,5
2018-01-06,2016-10-14,SO61587-2018,352,13642,9,1,2
2018-01-06,2016-12-16,SO61568-2018,480,18849,10,2,6
2018-01-06,2016-10-13,SO61568-2018,535,18670,10,1,2
2018-01-06,2016-11-26,SO61565-2018,528,14980,8,2,6
2018-01-06,2016-11-30,SO61565-2018,480,15125,8,3,6
2018-01-06,2016-10-22,SO61565-2018,537,15271,8,1,6
2018-01-06,2016-09-12,SO61572-2018,482,12377,10,3,6
2018-01-06,2016-11-05,SO61572-2018,529,12620,10,2,4
2018-01-06,2016-12-01,SO61572-2018,538,12256,10,1,7
2018-01-06,2016-11-12,SO61552-2018,529,11966,6,1,4
2018-01-06,2016-11-24,SO61552-2018,215,11851,6,2,4
2018-01-06,2016-09-12,SO61552-2018,235,11966,6,3,5
2018-01-06,2016-09-22,SO61566-2018,529,16026,10,1,4
2018-01-06,2016-10-05,SO61566-2018,215,15869,10,3,3
2018-01-06,2016-10-13,SO61566-2018,540,16340,10,2,2
2018-01-06,2016-10-02,SO61557-2018,540,25500,1,1,3
2018-01-06,2016-12-22,SO61593-2018,223,29215,8,3,4
2018-01-06,2016-10-13,SO61593-2018,214,29215,8,2,4
2018-01-06,2016-10-12,SO61593-2018,383,28936,8,1,2
2018-01-06,2016-12-13,SO61570-2018,223,18700,7,5,5
2018-01-06,2016-11-26,SO61570-2018,480,18522,7,3,6
2018-01-06,2016-11-02,SO61570-2018,528,18522,7,2,5
2018-01-06,2016-10-19,SO61570-2018,536,18344,7,1,4
2018-01-06,2016-12-12,SO61570-2018,486,18166,7,4,2
2018-01-06,2016-09-15,SO61561-2018,477,18564,1,1,8
2018-01-06,2016-11-15,SO61561-2018,484,18564,1,2,4
2018-01-06,2016-11-20,SO61544-2018,529,26530,9,1,7
2018-01-06,2016-09-26,SO61544-2018,488,26530,9,2,6
2018-01-06,2016-09-27,SO61548-2018,223,12882,8,4,5
2018-01-06,2016-10-10,SO61548-2018,485,13006,8,2,5
2018-01-06,2016-10-10,SO61548-2018,232,12634,8,3,6
2018-01-06,2016-09-09,SO61548-2018,360,12634,8,1,6
2018-01-06,2016-09-21,SO61560-2018,477,16700,6,2,4
2018-01-06,2016-11-11,SO61560-2018,478,16376,6,1,5
2018-01-06,2016-12-08,SO61560-2018,215,16700,6,3,3
2018-01-06,2016-09-21,SO61575-2018,232,18240,6,2,6
2018-01-06,2016-12-02,SO61575-2018,485,17719,6,1,5
2018-01-06,2016-09-30,SO61541-2018,476,27473,9,1,6
2018-01-06,2016-10-18,SO61569-2018,536,18420,7,1,8
2018-01-06,2016-09-16,SO61569-2018,528,18420,7,2,4
2018-01-06,2016-09-24,SO61569-2018,214,17889,7,3,3
2018-01-06,2016-10-21,SO61595-2018,477,27765,10,2,6
2018-01-06,2016-11-22,SO61595-2018,479,27765,10,3,6
2018-01-06,2016-09-13,SO61595-2018,489,27496,10,4,5
2018-01-06,2016-11-28,SO61595-2018,606,28304,10,1,2
2018-01-06,2016-11-28,SO61574-2018,538,30323,10,1,6
2018-01-06,2016-12-18,SO61574-2018,480,30028,10,2,3
2018-01-06,2016-11-24,SO61589-2018,477,30080,4,2,3
2018-01-06,2016-12-19,SO61589-2018,479,29788,4,3,3
2018-01-06,2016-11-13,SO61589-2018,567,30664,4,1,2
2018-01-06,2016-12-05,SO61562-2018,220,19892,6,2,4
2018-01-06,2016-10-07,SO61562-2018,485,19323,6,1,5
2018-01-06,2016-09-19,SO61553-2018,223,12310,4,2,3
2018-01-06,2016-09-30,SO61553-2018,229,12310,4,1,4
2018-01-06,2016-12-17,SO61586-2018,480,18260,9,4,4
2018-01-06,2016-10-20,SO61586-2018,529,17906,9,3,3
2018-01-06,2016-12-09,SO61586-2018,539,18615,9,2,7
2018-01-06,2016-09-20,SO61586-2018,385,18438,9,1,2
2018-01-06,2016-12-09,SO61590-2018,220,26273,4,2,3
2018-01-06,2016-11-27,SO61590-2018,562,26533,4,1,2
2018-01-06,2016-11-29,SO61556-2018,529,24748,4,2,6
2018-01-06,2016-09-25,SO61556-2018,540,24986,4,1,6
2018-01-06,2016-12-01,SO61550-2018,528,15852,10,3,3
2018-01-06,2016-09-24,SO61550-2018,360,15550,10,1,6
2018-01-06,2016-12-05,SO61550-2018,480,15550,10,4,4
2018-01-06,2016-09-29,SO61550-2018,537,15852,10,2,4
2018-01-06,2016-11-11,SO61584-2018,220,25972,9,2,6
2018-01-06,2016-11-10,SO61584-2018,387,25972,9,1,3
2018-01-06,2016-11-14,SO61542-2018,528,13127,9,1,3
2018-01-06,2016-10-20,SO61542-2018,220,13257,9,2,4
2018-01-06,2016-10-05,SO61580-2018,356,16009,6,1,6
2018-01-06,2016-11-20,SO61580-2018,487,16643,6,2,6
2018-01-06,2016-10-28,SO61571-2018,528,20148,8,2,7
2018-01-06,2016-12-05,SO61571-2018,536,19567,8,1,5
2018-01-06,2016-12-03,SO61571-2018,487,19567,8,3,3
2018-01-06,2016-11-12,SO61554-2018,529,29637,4,2,4
2018-01-06,2016-12-14,SO61554-2018,538,28508,4,1,4
2018-01-06,2016-10-28,SO61554-2018,214,28790,4,3,6
2018-01-06,2016-10-29,SO61543-2018,480,12944,9,2,6
2018-01-06,2016-11-22,SO61543-2018,529,13325,9,1,6
2018-01-06,2016-10-17,SO61583-2018,541,14902,7,2,3
2018-01-06,2016-12-22,SO61583-2018,563,14334,7,1,6
2018-01-06,2016-09-08,SO61547-2018,477,18082,8,3,7
2018-01-06,2016-11-13,SO61547-2018,479,18261,8,2,5
2018-01-06,2016-10-15,SO61547-2018,583,18798,8,1,4
2018-01-06,2016-10-22,SO61555-2018,480,11557,6,3,7
2018-01-06,2016-09-24,SO61555-2018,528,11444,6,1,5
2018-01-06,2016-10-19,SO61555-2018,535,11897,6,2,3
2018-01-06,2016-09-14,SO61581-2018,485,14868,4,2,4
2018-01-06,2016-09-12,SO61581-2018,354,15012,4,1,6
2018-01-06,2016-09-30,SO61581-2018,488,15012,4,3,5
2018-01-06,2016-09-22,SO61559-2018,464,19993,6,3,6
2018-01-06,2016-09-15,SO61559-2018,529,19609,6,1,6
2018-01-06,2016-11-02,SO61559-2018,220,19993,6,4,5
2018-01-06,2016-11-15,SO61559-2018,540,19993,6,2,2
2018-01-06,2016-12-12,SO61573-2018,477,17109,10,1,3
2018-01-06,2016-10-04,SO61573-2018,482,16946,10,2,4
2018-01-06,2016-11-23,SO61564-2018,528,15994,8,1,6
2018-01-06,2016-09-17,SO61539-2018,480,21297,9,3,4
2018-01-06,2016-12-19,SO61539-2018,528,20485,9,2,4
2018-01-06,2016-09-28,SO61539-2018,536,21297,9,1,6
2018-01-06,2016-09-13,SO61596-2018,590,17922,9,1,3
2018-01-06,2016-10-14,SO61585-2018,383,25701,9,1,2
2018-01-06,2016-09-23,SO61551-2018,462,12009,4,2,4
2018-01-06,2016-11-05,SO61551-2018,214,12009,4,1,6
2018-01-07,2016-12-12,SO61599-2018,480,22013,9,2,5
2018-01-07,2016-09-10,SO61599-2018,528,22013,9,1,3
2018-01-07,2016-10-16,SO61654-2018,541,12251,9,2,7
2018-01-07,2016-10-27,SO61654-2018,214,12132,9,4,5
2018-01-07,2016-09-12,SO61654-2018,530,12489,9,3,5
2018-01-07,2016-12-22,SO61654-2018,561,12251,9,1,5
2018-01-07,2016-11-28,SO61613-2018,480,11521,6,3,3
2018-01-07,2016-10-30,SO61613-2018,529,11521,6,2,4
2018-01-07,2016-09-30,SO61613-2018,540,11745,6,1,2
2018-01-07,2016-10-23,SO61617-2018,475,29760,6,1,6
2018-01-07,2016-10-20,SO61645-2018,466,19393,4,3,4
2018-01-07,2016-09-14,SO61645-2018,215,19207,4,2,4
2018-01-07,2016-10-12,SO61645-2018,584,19393,4,1,3
2018-01-07,2016-09-12,SO61639-2018,480,21231,9,4,3
2018-01-07,2016-09-14,SO61639-2018,529,21025,9,2,6
2018-01-07,2016-10-15,SO61639-2018,371,21643,9,1,2
2018-01-07,2016-09-15,SO61639-2018,540,20819,9,3,6
2018-01-07,2016-10-24,SO61598-2018,223,28711,9,3,5
2018-01-07,2016-11-03,SO61598-2018,474,28711,9,1,4
2018-01-07,2016-11-04,SO61598-2018,489,28711,9,2,6
2018-01-07,2016-10-24,SO61633-2018,477,21161,1,3,3
2018-01-07,2016-09-17,SO61633-2018,377,20750,1,1,4
2018-01-07,2016-12-21,SO61633-2018,479,21366,1,2,2
2018-01-07,2016-11-25,SO61616-2018,478,22334,1,1,4
2018-01-07,2016-10-01,SO61616-2018,473,22334,1,2,5
2018-01-07,2016-12-20,SO61616-2018,477,22121,1,3,5
2018-01-07,2016-11-09,SO61651-2018,223,17829,6,3,3
2018-01-07,2016-10-12,SO61651-2018,489,17315,6,2,5
2018-01-07,2016-10-16,SO61651-2018,582,17829,6,1,4
2018-01-07,2016-09-12,SO61647-2018,383,21145,1,1,5
2018-01-07,2016-11-11,SO61647-2018,490,21351,1,2,4
2018-01-07,2016-12-11,SO61621-2018,466,14944,1,2,4
2018-01-07,2016-12-17,SO61621-2018,485,15088,1,1,2
2018-01-07,2016-09-20,SO61628-2018,480,12725,10,3,7
2018-01-07,2016-12-04,SO61628-2018,529,12847,10,2,3
2018-01-07,2016-12-18,SO61628-2018,538,12358,10,1,3
2018-01-07,2016-12-16,SO61630-2018,530,12697,8,1,7
2018-01-07,2016-10-27,SO61615-2018,477,15501,6,2,3
2018-01-07,2016-11-14,SO61615-2018,478,15957,6,1,5
2018-01-07,2016-11-02,SO61615-2018,214,15805,6,3,6
2018-01-07,2016-12-04,SO61627-2018,480,25849,8,2,6
